Slot;Anzahl;Anzahl_Sum;relativer_Anteil;relativer_Anteil_Sum
15;3847;3847;0.3105424604;0.3105424604
16;371;4218;0.0299483371;0.3404907975
17;532;4750;0.0429447853;0.3834355828
18;503;5253;0.0406038101;0.424039393
19;288;5541;0.0232483048;0.4472876978
20;2815;8356;0.2272360349;0.6745237326
21;255;8611;0.0205844366;0.6951081692
22;355;8966;0.0286567646;0.7237649338
23;347;9313;0.0280109784;0.7517759122
24;239;9552;0.0192928641;0.7710687762
25;1873;11425;0.1511947046;0.9222634808
26;224;11649;0.0180820149;0.9403454956
27;281;11930;0.0226832418;0.9630287375
28;282;12212;0.0227639651;0.9857927026
29;176;12388;0.0142072974;1
