Nr_Parameter;Bezeichnung_Parameter;Nr_Alternative;Bezeichnung_Alternative;Wert_Parameter
45;0;3;L;0
45;0;4;S;0
45;0;5;T;0
46;0;1;W;0
46;0;2;E;0
46;0;3;L;0
46;0;4;S;0
46;0;5;T;0
47;0;1;W;0
47;0;2;E;0
47;0;3;L;0
47;0;4;S;0
47;0;5;T;0
48;0;1;W;0
48;0;2;E;0
48;0;3;L;0
48;0;4;S;0
48;0;5;T;0
49;0;1;W;0
49;0;2;E;0
49;0;3;L;0
49;0;4;S;0
49;0;5;T;0
50;0;1;W;0
50;0;2;E;0
50;0;3;L;0
50;0;4;S;0
50;0;5;T;0
