Slot;Anzahl;Anzahl_Sum;relativer_Anteil;relativer_Anteil_Sum
240;37;37;0.0094315575;0.0094315575
241;0;37;0;0.0094315575
242;2;39;0.0005098139;0.0099413714
243;2;41;0.0005098139;0.0104511853
244;0;41;0;0.0104511853
245;13;54;0.0033137905;0.0137649758
246;1;55;0.000254907;0.0140198827
247;0;55;0;0.0140198827
248;2;57;0.0005098139;0.0145296967
249;0;57;0;0.0145296967
250;24;81;0.006117767;0.0206474637
251;0;81;0;0.0206474637
252;1;82;0.000254907;0.0209023706
253;0;82;0;0.0209023706
254;1;83;0.000254907;0.0211572776
255;32;115;0.0081570227;0.0293143003
256;1;116;0.000254907;0.0295692072
257;1;117;0.000254907;0.0298241142
258;1;118;0.000254907;0.0300790212
259;0;118;0;0.0300790212
260;14;132;0.0035686974;0.0336477186
261;0;132;0;0.0336477186
262;0;132;0;0.0336477186
263;1;133;0.000254907;0.0339026255
264;0;133;0;0.0339026255
265;9;142;0.0022941626;0.0361967882
266;1;143;0.000254907;0.0364516951
267;1;144;0.000254907;0.0367066021
268;4;148;0.0010196278;0.0377262299
269;0;148;0;0.0377262299
270;61;209;0.0155493245;0.0532755544
271;0;209;0;0.0532755544
272;1;210;0.000254907;0.0535304614
273;0;210;0;0.0535304614
274;2;212;0.0005098139;0.0540402753
275;11;223;0.0028039765;0.0568442518
276;0;223;0;0.0568442518
277;1;224;0.000254907;0.0570991588
278;0;224;0;0.0570991588
279;1;225;0.000254907;0.0573540658
280;51;276;0.0130002549;0.0703543207
281;1;277;0.000254907;0.0706092276
282;4;281;0.0010196278;0.0716288555
283;3;284;0.0007647209;0.0723935763
284;2;286;0.0005098139;0.0729033903
285;101;387;0.0257456029;0.0986489931
286;2;389;0.0005098139;0.099158807
287;8;397;0.0020392557;0.1011980627
288;6;403;0.0015294418;0.1027275045
289;1;404;0.000254907;0.1029824114
290;77;481;0.0196278358;0.1226102473
291;4;485;0.0010196278;0.1236298751
292;5;490;0.0012745348;0.1249044099
293;2;492;0.0005098139;0.1254142238
294;2;494;0.0005098139;0.1259240377
295;57;551;0.0145296967;0.1404537344
296;2;553;0.0005098139;0.1409635483
297;3;556;0.0007647209;0.1417282692
298;5;561;0.0012745348;0.143002804
299;0;561;0;0.143002804
300;258;819;0.0657659954;0.2087687994
301;3;822;0.0007647209;0.2095335203
302;2;824;0.0005098139;0.2100433342
303;2;826;0.0005098139;0.2105531481
304;4;830;0.0010196278;0.2115727759
305;51;881;0.0130002549;0.2245730308
306;9;890;0.0022941626;0.2268671935
307;12;902;0.0030588835;0.229926077
308;15;917;0.0038236044;0.2337496814
309;2;919;0.0005098139;0.2342594953
310;142;1061;0.0361967882;0.2704562835
311;2;1063;0.0005098139;0.2709660974
312;12;1075;0.0030588835;0.2740249809
313;6;1081;0.0015294418;0.2755544226
314;12;1093;0.0030588835;0.2786133061
315;212;1305;0.0540402753;0.3326535814
316;15;1320;0.0038236044;0.3364771858
317;13;1333;0.0033137905;0.3397909763
318;11;1344;0.0028039765;0.3425949528
319;5;1349;0.0012745348;0.3438694876
320;188;1537;0.0479225083;0.3917919959
321;18;1555;0.0045883253;0.3963803212
322;11;1566;0.0028039765;0.3991842977
323;12;1578;0.0030588835;0.4022431812
324;13;1591;0.0033137905;0.4055569717
325;116;1707;0.0295692072;0.4351261789
326;15;1722;0.0038236044;0.4389497833
327;11;1733;0.0028039765;0.4417537599
328;21;1754;0.0053530461;0.447106806
329;9;1763;0.0022941626;0.4494009686
330;511;2274;0.130257456;0.5796584247
331;19;2293;0.0048432322;0.5845016569
332;24;2317;0.006117767;0.5906194239
333;9;2326;0.0022941626;0.5929135865
334;7;2333;0.0017843487;0.5946979353
335;109;2442;0.0277848585;0.6224827938
336;9;2451;0.0022941626;0.6247769564
337;16;2467;0.0040785113;0.6288554678
338;43;2510;0.0109609992;0.639816467
339;6;2516;0.0015294418;0.6413459087
340;265;2781;0.0675503441;0.7088962529
341;19;2800;0.0048432322;0.7137394851
342;22;2822;0.0056079531;0.7193474382
343;13;2835;0.0033137905;0.7226612287
344;19;2854;0.0048432322;0.7275044609
345;385;3239;0.0981391792;0.8256436401
346;28;3267;0.0071373949;0.8327810349
347;18;3285;0.0045883253;0.8373693602
348;11;3296;0.0028039765;0.8401733367
349;6;3302;0.0015294418;0.8417027785
350;350;3652;0.0892174356;0.9309202141
351;16;3668;0.0040785113;0.9349987255
352;18;3686;0.0045883253;0.9395870507
353;10;3696;0.0025490696;0.9421361203
354;17;3713;0.0043334183;0.9464695386
355;134;3847;0.0341575325;0.9806270711
356;9;3856;0.0022941626;0.9829212337
357;20;3876;0.0050981392;0.9880193729
358;29;3905;0.0073923018;0.9954116747
359;18;3923;0.0045883253;1
