Slot;Anzahl;Anzahl_Sum;relativer_Anteil;relativer_Anteil_Sum
15;145;145;0.2923387097;0.2923387097
16;13;158;0.0262096774;0.3185483871
17;17;175;0.0342741935;0.3528225806
18;20;195;0.0403225806;0.3931451613
19;11;206;0.0221774194;0.4153225806
20;113;319;0.2278225806;0.6431451613
21;13;332;0.0262096774;0.6693548387
22;16;348;0.0322580645;0.7016129032
23;8;356;0.0161290323;0.7177419355
24;11;367;0.0221774194;0.7399193548
25;86;453;0.1733870968;0.9133064516
26;11;464;0.0221774194;0.935483871
27;13;477;0.0262096774;0.9616935484
28;10;487;0.0201612903;0.9818548387
29;9;496;0.0181451613;1
