Slot;Anzahl;Anzahl_Sum;relativer_Anteil;relativer_Anteil_Sum
660;2063;2063;0.1836716524;0.1836716524
661;17;2080;0.0015135328;0.1851851852
662;41;2121;0.0036502849;0.1888354701
663;44;2165;0.0039173789;0.192752849
664;26;2191;0.0023148148;0.1950676638
665;303;2494;0.0269764957;0.2220441595
666;22;2516;0.0019586895;0.224002849
667;21;2537;0.0018696581;0.2258725071
668;38;2575;0.0033831909;0.229255698
669;16;2591;0.0014245014;0.2306801994
670;425;3016;0.0378383191;0.2685185185
671;12;3028;0.0010683761;0.2695868946
672;28;3056;0.0024928775;0.2720797721
673;13;3069;0.0011574074;0.2732371795
674;23;3092;0.0020477208;0.2752849003
675;584;3676;0.051994302;0.3272792023
676;28;3704;0.0024928775;0.3297720798
677;30;3734;0.0026709402;0.3324430199
678;22;3756;0.0019586895;0.3344017094
679;10;3766;0.0008903134;0.3352920228
680;325;4091;0.0289351852;0.364227208
681;13;4104;0.0011574074;0.3653846154
682;14;4118;0.0012464387;0.3666310541
683;20;4138;0.0017806268;0.3684116809
684;18;4156;0.0016025641;0.370014245
685;183;4339;0.016292735;0.3863069801
686;20;4359;0.0017806268;0.3880876068
687;12;4371;0.0010683761;0.3891559829
688;18;4389;0.0016025641;0.390758547
689;9;4398;0.0008012821;0.3915598291
690;1152;5550;0.1025641026;0.4941239316
691;16;5566;0.0014245014;0.495548433
692;34;5600;0.0030270655;0.4985754986
693;19;5619;0.0016915954;0.500267094
694;25;5644;0.0022257835;0.5024928775
695;136;5780;0.0121082621;0.5146011396
696;22;5802;0.0019586895;0.5165598291
697;17;5819;0.0015135328;0.5180733618
698;24;5843;0.0021367521;0.520210114
699;11;5854;0.0009793447;0.5211894587
700;198;6052;0.0176282051;0.5388176638
701;14;6066;0.0012464387;0.5400641026
702;23;6089;0.0020477208;0.5421118234
703;25;6114;0.0022257835;0.5443376068
704;15;6129;0.0013354701;0.5456730769
705;456;6585;0.0405982906;0.5862713675
706;8;6593;0.0007122507;0.5869836182
707;21;6614;0.0018696581;0.5888532764
708;26;6640;0.0023148148;0.5911680912
709;5;6645;0.0004451567;0.5916132479
710;254;6899;0.0226139601;0.614227208
711;4;6903;0.0003561254;0.6145833333
712;21;6924;0.0018696581;0.6164529915
713;17;6941;0.0015135328;0.6179665242
714;10;6951;0.0008903134;0.6188568376
715;134;7085;0.0119301994;0.630787037
716;9;7094;0.0008012821;0.6315883191
717;13;7107;0.0011574074;0.6327457265
718;13;7120;0.0011574074;0.6339031339
719;8;7128;0.0007122507;0.6346153846
720;924;8052;0.0822649573;0.7168803419
721;10;8062;0.0008903134;0.7177706553
722;22;8084;0.0019586895;0.7197293447
723;24;8108;0.0021367521;0.7218660969
724;20;8128;0.0017806268;0.7236467236
725;162;8290;0.0144230769;0.7380698006
726;8;8298;0.0007122507;0.7387820513
727;25;8323;0.0022257835;0.7410078348
728;22;8345;0.0019586895;0.7429665242
729;6;8351;0.000534188;0.7435007123
730;253;8604;0.0225249288;0.766025641
731;13;8617;0.0011574074;0.7671830484
732;9;8626;0.0008012821;0.7679843305
733;19;8645;0.0016915954;0.7696759259
734;18;8663;0.0016025641;0.77127849
735;353;9016;0.0314280627;0.8027065527
736;11;9027;0.0009793447;0.8036858974
737;19;9046;0.0016915954;0.8053774929
738;18;9064;0.0016025641;0.806980057
739;6;9070;0.000534188;0.807514245
740;164;9234;0.0146011396;0.8221153846
741;17;9251;0.0015135328;0.8236289174
742;17;9268;0.0015135328;0.8251424501
743;13;9281;0.0011574074;0.8262998575
744;9;9290;0.0008012821;0.8271011396
745;98;9388;0.0087250712;0.8358262108
746;4;9392;0.0003561254;0.8361823362
747;17;9409;0.0015135328;0.8376958689
748;15;9424;0.0013354701;0.839031339
749;6;9430;0.000534188;0.8395655271
750;714;10144;0.0635683761;0.9031339031
751;12;10156;0.0010683761;0.9042022792
752;23;10179;0.0020477208;0.90625
753;10;10189;0.0008903134;0.9071403134
754;16;10205;0.0014245014;0.9085648148
755;99;10304;0.0088141026;0.9173789174
756;15;10319;0.0013354701;0.9187143875
757;11;10330;0.0009793447;0.9196937322
758;12;10342;0.0010683761;0.9207621083
759;10;10352;0.0008903134;0.9216524217
760;153;10505;0.0136217949;0.9352742165
761;10;10515;0.0008903134;0.9361645299
762;12;10527;0.0010683761;0.937232906
763;17;10544;0.0015135328;0.9387464387
764;3;10547;0.000267094;0.9390135328
765;285;10832;0.0253739316;0.9643874644
766;7;10839;0.0006232194;0.9650106838
767;12;10851;0.0010683761;0.9660790598
768;12;10863;0.0010683761;0.9671474359
769;9;10872;0.0008012821;0.9679487179
770;193;11065;0.0171830484;0.9851317664
771;4;11069;0.0003561254;0.9854878917
772;15;11084;0.0013354701;0.9868233618
773;9;11093;0.0008012821;0.9876246439
774;3;11096;0.000267094;0.9878917379
775;86;11182;0.0076566952;0.995548433
776;11;11193;0.0009793447;0.9965277778
777;11;11204;0.0009793447;0.9975071225
778;14;11218;0.0012464387;0.9987535613
779;14;11232;0.0012464387;1
