Slot;Anzahl;Anzahl_Sum;relativer_Anteil;relativer_Anteil_Sum
960;351;351;0.191280654;0.191280654
961;5;356;0.0027247956;0.1940054496
962;12;368;0.0065395095;0.2005449591
963;5;373;0.0027247956;0.2032697548
964;5;378;0.0027247956;0.2059945504
965;70;448;0.038147139;0.2441416894
966;4;452;0.0021798365;0.2463215259
967;5;457;0.0027247956;0.2490463215
968;9;466;0.0049046322;0.2539509537
969;1;467;0.0005449591;0.2544959128
970;95;562;0.0517711172;0.30626703
971;8;570;0.004359673;0.310626703
972;8;578;0.004359673;0.314986376
973;4;582;0.0021798365;0.3171662125
974;9;591;0.0049046322;0.3220708447
975;151;742;0.0822888283;0.404359673
976;3;745;0.0016348774;0.4059945504
977;7;752;0.0038147139;0.4098092643
978;3;755;0.0016348774;0.4114441417
979;2;757;0.0010899183;0.4125340599
980;101;858;0.0550408719;0.4675749319
981;5;863;0.0027247956;0.4702997275
982;5;868;0.0027247956;0.4730245232
983;7;875;0.0038147139;0.4768392371
984;0;875;0;0.4768392371
985;64;939;0.0348773842;0.5117166213
986;4;943;0.0021798365;0.5138964578
987;11;954;0.0059945504;0.5198910082
988;8;962;0.004359673;0.5242506812
989;2;964;0.0010899183;0.5253405995
990;259;1223;0.1411444142;0.6664850136
991;6;1229;0.0032697548;0.6697547684
992;8;1237;0.004359673;0.6741144414
993;5;1242;0.0027247956;0.6768392371
994;6;1248;0.0032697548;0.6801089918
995;60;1308;0.0326975477;0.7128065395
996;2;1310;0.0010899183;0.7138964578
997;6;1316;0.0032697548;0.7171662125
998;8;1324;0.004359673;0.7215258856
999;5;1329;0.0027247956;0.7242506812
1000;86;1415;0.046866485;0.7711171662
1001;5;1420;0.0027247956;0.7738419619
1002;5;1425;0.0027247956;0.7765667575
1003;8;1433;0.004359673;0.7809264305
1004;6;1439;0.0032697548;0.7841961853
1005;169;1608;0.0920980926;0.8762942779
1006;5;1613;0.0027247956;0.8790190736
1007;8;1621;0.004359673;0.8833787466
1008;6;1627;0.0032697548;0.8866485014
1009;4;1631;0.0021798365;0.8888283379
1010;106;1737;0.0577656676;0.9465940054
1011;8;1745;0.004359673;0.9509536785
1012;3;1748;0.0016348774;0.9525885559
1013;3;1751;0.0016348774;0.9542234332
1014;3;1754;0.0016348774;0.9558583106
1015;64;1818;0.0348773842;0.9907356948
1016;4;1822;0.0021798365;0.9929155313
1017;6;1828;0.0032697548;0.9961852861
1018;4;1832;0.0021798365;0.9983651226
1019;3;1835;0.0016348774;1
