Slot;Anzahl;Anzahl_Sum;relativer_Anteil;relativer_Anteil_Sum
60;67;67;0.0583115753;0.0583115753
61;21;88;0.0182767624;0.0765883377
62;20;108;0.0174064404;0.0939947781
63;15;123;0.0130548303;0.1070496084
64;7;130;0.0060922541;0.1131418625
65;76;206;0.0661444735;0.1792863359
66;23;229;0.0200174064;0.1993037424
67;18;247;0.0156657963;0.2149695387
68;21;268;0.0182767624;0.2332463011
69;9;277;0.0078328982;0.2410791993
70;53;330;0.046127067;0.2872062663
71;17;347;0.0147954743;0.3020017406
72;10;357;0.0087032202;0.3107049608
73;11;368;0.0095735422;0.320278503
74;13;381;0.0113141862;0.3315926893
75;65;446;0.0565709312;0.3881636205
76;17;463;0.0147954743;0.4029590949
77;13;476;0.0113141862;0.4142732811
78;9;485;0.0078328982;0.4221061793
79;8;493;0.0069625762;0.4290687554
80;41;534;0.0356832028;0.4647519582
81;17;551;0.0147954743;0.4795474326
82;10;561;0.0087032202;0.4882506527
83;13;574;0.0113141862;0.499564839
84;9;583;0.0078328982;0.5073977372
85;32;615;0.0278503046;0.5352480418
86;20;635;0.0174064404;0.5526544822
87;9;644;0.0078328982;0.5604873803
88;13;657;0.0113141862;0.5718015666
89;12;669;0.0104438642;0.5822454308
90;62;731;0.0539599652;0.636205396
91;10;741;0.0087032202;0.6449086162
92;23;764;0.0200174064;0.6649260226
93;9;773;0.0078328982;0.6727589208
94;5;778;0.0043516101;0.6771105309
95;31;809;0.0269799826;0.7040905135
96;13;822;0.0113141862;0.7154046997
97;10;832;0.0087032202;0.7241079199
98;9;841;0.0078328982;0.7319408181
99;4;845;0.0034812881;0.7354221062
100;36;881;0.0313315927;0.7667536989
101;11;892;0.0095735422;0.7763272411
102;15;907;0.0130548303;0.7893820714
103;7;914;0.0060922541;0.7954743255
104;5;919;0.0043516101;0.7998259356
105;40;959;0.0348128808;0.8346388164
106;10;969;0.0087032202;0.8433420366
107;13;982;0.0113141862;0.8546562228
108;10;992;0.0087032202;0.863359443
109;10;1002;0.0087032202;0.8720626632
110;33;1035;0.0287206266;0.9007832898
111;9;1044;0.0078328982;0.908616188
112;21;1065;0.0182767624;0.9268929504
113;4;1069;0.0034812881;0.9303742385
114;6;1075;0.0052219321;0.9355961706
115;28;1103;0.0243690165;0.9599651871
116;16;1119;0.0139251523;0.9738903394
117;9;1128;0.0078328982;0.9817232376
118;8;1136;0.0069625762;0.9886858138
119;13;1149;0.0113141862;1
