Slot;Anzahl;Anzahl_Sum;relativer_Anteil;relativer_Anteil_Sum
780;1033;1033;0.1103632479;0.1103632479
781;12;1045;0.0012820513;0.1116452991
782;17;1062;0.0018162393;0.1134615385
783;10;1072;0.0010683761;0.1145299145
784;18;1090;0.0019230769;0.1164529915
785;143;1233;0.0152777778;0.1317307692
786;4;1237;0.0004273504;0.1321581197
787;13;1250;0.0013888889;0.1335470085
788;16;1266;0.0017094017;0.1352564103
789;11;1277;0.0011752137;0.1364316239
790;217;1494;0.0231837607;0.1596153846
791;10;1504;0.0010683761;0.1606837607
792;30;1534;0.0032051282;0.1638888889
793;10;1544;0.0010683761;0.164957265
794;5;1549;0.000534188;0.165491453
795;321;1870;0.0342948718;0.1997863248
796;8;1878;0.0008547009;0.2006410256
797;15;1893;0.0016025641;0.2022435897
798;9;1902;0.0009615385;0.2032051282
799;5;1907;0.000534188;0.2037393162
800;188;2095;0.0200854701;0.2238247863
801;6;2101;0.0006410256;0.224465812
802;7;2108;0.0007478632;0.2252136752
803;8;2116;0.0008547009;0.2260683761
804;10;2126;0.0010683761;0.2271367521
805;114;2240;0.0121794872;0.2393162393
806;11;2251;0.0011752137;0.240491453
807;9;2260;0.0009615385;0.2414529915
808;15;2275;0.0016025641;0.2430555556
809;12;2287;0.0012820513;0.2443376068
810;824;3111;0.088034188;0.3323717949
811;16;3127;0.0017094017;0.3340811966
812;23;3150;0.002457265;0.3365384615
813;20;3170;0.0021367521;0.3386752137
814;15;3185;0.0016025641;0.3402777778
815;103;3288;0.0110042735;0.3512820513
816;10;3298;0.0010683761;0.3523504274
817;13;3311;0.0013888889;0.3537393162
818;10;3321;0.0010683761;0.3548076923
819;4;3325;0.0004273504;0.3552350427
820;184;3509;0.0196581197;0.3748931624
821;5;3514;0.000534188;0.3754273504
822;17;3531;0.0018162393;0.3772435897
823;3;3534;0.0003205128;0.3775641026
824;13;3547;0.0013888889;0.3789529915
825;340;3887;0.0363247863;0.4152777778
826;6;3893;0.0006410256;0.4159188034
827;14;3907;0.0014957265;0.4174145299
828;12;3919;0.0012820513;0.4186965812
829;8;3927;0.0008547009;0.4195512821
830;215;4142;0.0229700855;0.4425213675
831;9;4151;0.0009615385;0.443482906
832;11;4162;0.0011752137;0.4446581197
833;4;4166;0.0004273504;0.4450854701
834;14;4180;0.0014957265;0.4465811966
835;89;4269;0.009508547;0.4560897436
836;11;4280;0.0011752137;0.4572649573
837;14;4294;0.0014957265;0.4587606838
838;15;4309;0.0016025641;0.4603632479
839;2;4311;0.0002136752;0.4605769231
840;1501;5812;0.1603632479;0.6209401709
841;11;5823;0.0011752137;0.6221153846
842;23;5846;0.002457265;0.6245726496
843;19;5865;0.0020299145;0.6266025641
844;5;5870;0.000534188;0.6271367521
845;149;6019;0.0159188034;0.6430555556
846;8;6027;0.0008547009;0.6439102564
847;27;6054;0.0028846154;0.6467948718
848;14;6068;0.0014957265;0.6482905983
849;8;6076;0.0008547009;0.6491452991
850;358;6434;0.0382478632;0.6873931624
851;11;6445;0.0011752137;0.6885683761
852;22;6467;0.0023504274;0.6909188034
853;9;6476;0.0009615385;0.6918803419
854;9;6485;0.0009615385;0.6928418803
855;353;6838;0.0377136752;0.7305555556
856;10;6848;0.0010683761;0.7316239316
857;11;6859;0.0011752137;0.7327991453
858;11;6870;0.0011752137;0.733974359
859;6;6876;0.0006410256;0.7346153846
860;202;7078;0.0215811966;0.7561965812
861;8;7086;0.0008547009;0.7570512821
862;8;7094;0.0008547009;0.7579059829
863;8;7102;0.0008547009;0.7587606838
864;5;7107;0.000534188;0.7592948718
865;114;7221;0.0121794872;0.771474359
866;12;7233;0.0012820513;0.7727564103
867;11;7244;0.0011752137;0.7739316239
868;17;7261;0.0018162393;0.7757478632
869;15;7276;0.0016025641;0.7773504274
870;983;8259;0.1050213675;0.8823717949
871;6;8265;0.0006410256;0.8830128205
872;13;8278;0.0013888889;0.8844017094
873;10;8288;0.0010683761;0.8854700855
874;12;8300;0.0012820513;0.8867521368
875;117;8417;0.0125;0.8992521368
876;7;8424;0.0007478632;0.9
877;9;8433;0.0009615385;0.9009615385
878;19;8452;0.0020299145;0.902991453
879;5;8457;0.000534188;0.903525641
880;132;8589;0.0141025641;0.9176282051
881;9;8598;0.0009615385;0.9185897436
882;15;8613;0.0016025641;0.9201923077
883;8;8621;0.0008547009;0.9210470085
884;4;8625;0.0004273504;0.921474359
885;333;8958;0.0355769231;0.9570512821
886;9;8967;0.0009615385;0.9580128205
887;12;8979;0.0012820513;0.9592948718
888;15;8994;0.0016025641;0.9608974359
889;2;8996;0.0002136752;0.9611111111
890;200;9196;0.0213675214;0.9824786325
891;11;9207;0.0011752137;0.9836538462
892;14;9221;0.0014957265;0.9851495726
893;11;9232;0.0011752137;0.9863247863
894;3;9235;0.0003205128;0.9866452991
895;91;9326;0.0097222222;0.9963675214
896;3;9329;0.0003205128;0.9966880342
897;9;9338;0.0009615385;0.9976495726
898;16;9354;0.0017094017;0.9993589744
899;6;9360;0.0006410256;1
