Slot;Anzahl;Anzahl_Sum;relativer_Anteil;relativer_Anteil_Sum
1800;10;10;0.0115606936;0.0115606936
1801;0;10;0;0.0115606936
1802;1;11;0.0011560694;0.012716763
1803;1;12;0.0011560694;0.0138728324
1804;0;12;0;0.0138728324
1805;4;16;0.0046242775;0.0184971098
1806;2;18;0.0023121387;0.0208092486
1807;3;21;0.0034682081;0.0242774566
1808;1;22;0.0011560694;0.025433526
1809;2;24;0.0023121387;0.0277456647
1810;9;33;0.0104046243;0.038150289
1811;1;34;0.0011560694;0.0393063584
1812;2;36;0.0023121387;0.0416184971
1813;2;38;0.0023121387;0.0439306358
1814;0;38;0;0.0439306358
1815;4;42;0.0046242775;0.0485549133
1816;2;44;0.0023121387;0.050867052
1817;1;45;0.0011560694;0.0520231214
1818;2;47;0.0023121387;0.0543352601
1819;2;49;0.0023121387;0.0566473988
1820;7;56;0.0080924855;0.0647398844
1821;1;57;0.0011560694;0.0658959538
1822;0;57;0;0.0658959538
1823;1;58;0.0011560694;0.0670520231
1824;0;58;0;0.0670520231
1825;5;63;0.0057803468;0.0728323699
1826;1;64;0.0011560694;0.0739884393
1827;2;66;0.0023121387;0.076300578
1828;0;66;0;0.076300578
1829;1;67;0.0011560694;0.0774566474
1830;3;70;0.0034682081;0.0809248555
1831;1;71;0.0011560694;0.0820809249
1832;1;72;0.0011560694;0.0832369942
1833;3;75;0.0034682081;0.0867052023
1834;2;77;0.0023121387;0.089017341
1835;5;82;0.0057803468;0.0947976879
1836;1;83;0.0011560694;0.0959537572
1837;1;84;0.0011560694;0.0971098266
1838;3;87;0.0034682081;0.1005780347
1839;3;90;0.0034682081;0.1040462428
1840;9;99;0.0104046243;0.1144508671
1841;0;99;0;0.1144508671
1842;0;99;0;0.1144508671
1843;1;100;0.0011560694;0.1156069364
1844;1;101;0.0011560694;0.1167630058
1845;1;102;0.0011560694;0.1179190751
1846;1;103;0.0011560694;0.1190751445
1847;0;103;0;0.1190751445
1848;1;104;0.0011560694;0.1202312139
1849;0;104;0;0.1202312139
