Slot;Anzahl;Anzahl_Sum;relativer_Anteil;relativer_Anteil_Sum
1;4218;4218;0.2293513131;0.2293513131
2;890;5108;0.0483932358;0.277744549
3;728;5836;0.0395845794;0.3173291284
4;504;6340;0.0274047088;0.3447338372
5;4049;10389;0.2201620358;0.564895873
6;484;10873;0.0263172204;0.5912130934
7;672;11545;0.0365396118;0.6277527051
8;700;12245;0.0380620956;0.6658148007
9;368;12613;0.0200097874;0.6858245881
10;4101;16714;0.2229895057;0.9088140939
11;361;17075;0.0196291664;0.9284432603
12;543;17618;0.0295253113;0.9579685716
13;476;18094;0.025882225;0.9838507966
14;297;18391;0.0161492034;1
