Slot;Anzahl;Anzahl_Sum;relativer_Anteil;relativer_Anteil_Sum
300;16;16;0.1523809524;0.1523809524
301;0;16;0;0.1523809524
302;4;20;0.0380952381;0.1904761905
303;2;22;0.019047619;0.2095238095
304;0;22;0;0.2095238095
305;9;31;0.0857142857;0.2952380952
306;2;33;0.019047619;0.3142857143
307;0;33;0;0.3142857143
308;1;34;0.0095238095;0.3238095238
309;0;34;0;0.3238095238
310;9;43;0.0857142857;0.4095238095
311;0;43;0;0.4095238095
312;1;44;0.0095238095;0.419047619
313;1;45;0.0095238095;0.4285714286
314;1;46;0.0095238095;0.4380952381
315;5;51;0.0476190476;0.4857142857
316;0;51;0;0.4857142857
317;1;52;0.0095238095;0.4952380952
318;1;53;0.0095238095;0.5047619048
319;0;53;0;0.5047619048
320;7;60;0.0666666667;0.5714285714
321;0;60;0;0.5714285714
322;0;60;0;0.5714285714
323;1;61;0.0095238095;0.580952381
324;1;62;0.0095238095;0.5904761905
325;5;67;0.0476190476;0.6380952381
326;0;67;0;0.6380952381
327;3;70;0.0285714286;0.6666666667
328;1;71;0.0095238095;0.6761904762
329;0;71;0;0.6761904762
330;5;76;0.0476190476;0.7238095238
331;1;77;0.0095238095;0.7333333333
332;1;78;0.0095238095;0.7428571429
333;1;79;0.0095238095;0.7523809524
334;1;80;0.0095238095;0.7619047619
335;3;83;0.0285714286;0.7904761905
336;0;83;0;0.7904761905
337;0;83;0;0.7904761905
338;2;85;0.019047619;0.8095238095
339;0;85;0;0.8095238095
340;7;92;0.0666666667;0.8761904762
341;0;92;0;0.8761904762
342;0;92;0;0.8761904762
343;0;92;0;0.8761904762
344;0;92;0;0.8761904762
345;4;96;0.0380952381;0.9142857143
346;0;96;0;0.9142857143
347;0;96;0;0.9142857143
348;1;97;0.0095238095;0.9238095238
349;0;97;0;0.9238095238
350;5;102;0.0476190476;0.9714285714
351;0;102;0;0.9714285714
352;1;103;0.0095238095;0.980952381
353;0;103;0;0.980952381
354;0;103;0;0.980952381
355;0;103;0;0.980952381
356;0;103;0;0.980952381
357;1;104;0.0095238095;0.9904761905
358;0;104;0;0.9904761905
359;1;105;0.0095238095;1
