Slot;Anzahl
300;16
301;0
302;4
303;2
304;0
305;9
306;2
307;0
308;1
309;0
310;9
311;0
312;1
313;1
314;1
315;5
316;0
317;1
318;1
319;0
320;7
321;0
322;0
323;1
324;1
325;5
326;0
327;3
328;1
329;0
330;5
331;1
332;1
333;1
334;1
335;3
336;0
337;0
338;2
339;0
340;7
341;0
342;0
343;0
344;0
345;4
346;0
347;0
348;1
349;0
350;5
351;0
352;1
353;0
354;0
355;0
356;0
357;1
358;0
359;1
