Slot;Anzahl
0;0
1;438
2;210
3;102
4;72
5;349
6;96
7;65
8;68
9;62
10;267
11;96
12;69
13;51
14;39
15;252
16;72
17;56
18;45
19;30
20;170
21;48
22;35
23;31
24;31
25;118
26;44
27;28
28;26
29;32
30;144
31;36
32;31
33;20
34;18
35;96
36;26
37;32
38;27
39;11
40;94
41;19
42;18
43;13
44;13
45;95
46;21
47;25
48;23
49;16
50;59
51;23
52;14
53;9
54;13
55;51
56;17
57;29
58;11
59;13
