Slot;Anzahl
1;3
2;0
3;1
4;0
5;5
6;3
7;1
8;1
9;1
10;4
11;0
12;1
13;2
14;1
15;4
16;0
17;0
18;0
19;0
20;1
21;0
22;0
23;0
24;1
25;4
26;0
27;1
28;0
29;0
30;3
31;0
32;0
33;0
34;0
35;2
36;0
37;1
38;0
39;1
40;4
41;1
42;0
43;1
44;0
45;6
46;0
47;1
48;0
49;0
50;1
51;0
52;0
53;0
54;0
55;3
56;1
57;0
58;0
59;0
60;9
61;2
62;2
63;0
64;1
65;6
66;3
67;1
68;0
69;0
70;5
71;0
72;0
73;0
74;0
75;3
76;0
77;0
78;0
79;0
80;4
81;1
82;0
83;0
84;2
85;2
86;2
87;1
88;0
89;0
90;17
91;0
92;1
93;0
94;0
95;14
96;3
97;0
98;2
99;0
100;17
101;2
102;2
103;2
104;1
105;11
106;1
107;1
108;1
109;0
110;8
111;1
112;0
113;1
114;0
115;9
116;2
117;0
118;0
119;0
120;20
121;2
122;0
123;0
124;0
125;12
126;0
127;3
128;1
129;1
130;9
131;0
132;1
133;0
134;0
135;9
136;2
137;0
138;3
139;0
140;8
141;0
142;1
143;2
144;0
145;2
146;1
147;0
148;1
149;1
150;8
151;1
152;1
153;1
154;1
155;4
156;0
157;1
158;3
159;0
160;4
161;0
162;1
163;0
164;0
165;7
166;1
167;1
168;1
169;1
170;6
171;0
172;0
173;0
174;0
175;4
176;0
177;1
178;0
179;0
180;7
181;0
182;0
183;2
184;0
185;4
186;0
187;0
188;2
189;0
190;2
191;0
192;0
193;0
194;0
195;2
196;0
197;0
198;3
199;0
200;2
201;0
202;3
203;2
204;1
205;2
206;0
207;0
208;2
209;0
210;6
211;1
212;1
213;0
214;0
215;2
216;0
217;0
218;2
219;0
220;1
221;0
222;1
223;0
224;0
225;3
226;1
227;0
228;0
229;0
230;1
231;0
232;0
233;1
234;0
235;1
236;0
237;0
238;0
239;1
240;6
241;0
242;1
243;1
244;0
245;3
246;0
247;0
248;0
249;0
250;2
251;0
252;0
253;1
254;0
255;4
256;0
257;1
258;2
259;1
260;3
261;0
262;0
263;2
264;1
265;3
266;1
267;1
268;1
269;0
270;5
271;0
272;0
273;1
274;0
275;1
276;0
277;0
278;0
279;0
280;4
281;0
282;0
283;0
284;1
285;2
286;0
287;0
288;0
289;0
290;2
291;0
292;0
293;0
294;0
295;1
296;0
297;0
298;1
299;0
300;1
301;1
302;0
303;0
304;0
305;1
306;0
307;1
308;1
309;0
310;2
311;1
312;1
313;0
314;0
315;3
316;0
317;0
318;0
319;0
320;2
321;0
322;0
323;0
324;0
325;1
326;0
327;1
328;0
329;0
330;5
331;0
332;0
333;0
334;1
335;3
336;0
337;1
338;1
339;0
340;3
341;0
342;0
343;1
344;0
345;2
346;0
347;0
348;0
349;0
350;1
351;0
352;0
353;1
354;0
355;2
356;0
357;0
358;1
359;0
360;2
361;1
362;0
363;1
364;0
365;0
366;0
367;0
368;0
369;0
370;1
371;0
372;0
373;0
374;0
375;1
376;0
377;0
378;1
379;0
380;2
381;0
382;0
383;0
384;0
385;2
386;0
387;0
388;1
389;0
390;1
391;0
392;0
393;1
394;0
395;4
396;0
397;0
398;0
399;0
400;2
401;0
402;0
403;0
404;1
405;6
406;1
407;0
408;0
409;0
410;1
411;0
412;0
413;1
414;0
415;3
416;0
417;0
418;3
419;0
420;4
421;0
422;0
423;0
424;0
425;2
426;2
427;1
428;0
429;0
430;6
431;0
432;0
433;0
434;0
435;2
436;0
437;0
438;0
439;1
440;2
441;0
442;1
443;0
444;0
445;1
446;0
447;2
448;0
449;0
450;3
451;0
452;0
453;0
454;0
455;1
456;0
457;0
458;0
459;0
460;2
461;0
462;1
463;0
464;0
465;1
466;0
467;0
468;0
469;0
470;0
471;0
472;0
473;0
474;0
475;2
476;0
477;0
478;0
479;0
480;1
481;0
482;0
483;0
484;0
485;0
486;0
487;0
488;0
489;0
490;3
491;0
492;2
493;0
494;2
495;1
496;0
497;0
498;1
499;1
500;7
501;0
502;0
503;0
504;0
505;1
506;0
507;0
508;0
509;0
510;5
511;1
512;0
513;0
514;0
515;3
516;0
517;0
518;1
519;0
520;1
521;0
522;0
523;1
524;0
525;4
526;1
527;0
528;0
529;0
530;3
531;0
532;1
533;0
534;0
535;0
536;1
537;0
538;0
539;2
540;0
541;0
542;0
543;0
544;0
545;1
546;0
547;0
548;0
549;0
550;0
551;0
552;0
553;0
554;0
555;0
556;0
557;0
558;0
559;0
560;2
561;0
562;0
563;0
564;0
565;1
566;0
567;1
568;0
569;1
570;3
571;0
572;0
573;0
574;0
575;0
576;0
577;0
578;0
579;0
580;0
581;1
582;0
583;0
584;0
585;1
586;0
587;0
588;0
589;1
590;1
591;0
592;0
593;0
594;0
595;2
596;0
597;0
598;0
599;0
600;2
