Slot;Anzahl;Anzahl_Sum;relativer_Anteil;relativer_Anteil_Sum
180;34;34;0.0813397129;0.0813397129
181;1;35;0.0023923445;0.0837320574
182;3;38;0.0071770335;0.0909090909
183;2;40;0.004784689;0.0956937799
184;3;43;0.0071770335;0.1028708134
185;23;66;0.0550239234;0.1578947368
186;3;69;0.0071770335;0.1650717703
187;7;76;0.0167464115;0.1818181818
188;9;85;0.0215311005;0.2033492823
189;1;86;0.0023923445;0.2057416268
190;33;119;0.0789473684;0.2846889952
191;5;124;0.0119617225;0.2966507177
192;3;127;0.0071770335;0.3038277512
193;7;134;0.0167464115;0.3205741627
194;1;135;0.0023923445;0.3229665072
195;22;157;0.0526315789;0.3755980861
196;1;158;0.0023923445;0.3779904306
197;3;161;0.0071770335;0.3851674641
198;4;165;0.009569378;0.3947368421
199;2;167;0.004784689;0.3995215311
200;32;199;0.0765550239;0.476076555
201;3;202;0.0071770335;0.4832535885
202;3;205;0.0071770335;0.490430622
203;1;206;0.0023923445;0.4928229665
204;4;210;0.009569378;0.5023923445
205;14;224;0.033492823;0.5358851675
206;2;226;0.004784689;0.5406698565
207;2;228;0.004784689;0.5454545455
208;4;232;0.009569378;0.5550239234
209;0;232;0;0.5550239234
210;35;267;0.0837320574;0.6387559809
211;3;270;0.0071770335;0.6459330144
212;5;275;0.0119617225;0.6578947368
213;3;278;0.0071770335;0.6650717703
214;5;283;0.0119617225;0.6770334928
215;11;294;0.0263157895;0.7033492823
216;1;295;0.0023923445;0.7057416268
217;2;297;0.004784689;0.7105263158
218;4;301;0.009569378;0.7200956938
219;5;306;0.0119617225;0.7320574163
220;18;324;0.043062201;0.7751196172
221;2;326;0.004784689;0.7799043062
222;3;329;0.0071770335;0.7870813397
223;3;332;0.0071770335;0.7942583732
224;2;334;0.004784689;0.7990430622
225;21;355;0.0502392344;0.8492822967
226;3;358;0.0071770335;0.8564593301
227;3;361;0.0071770335;0.8636363636
228;2;363;0.004784689;0.8684210526
229;0;363;0;0.8684210526
230;15;378;0.0358851675;0.9043062201
231;4;382;0.009569378;0.9138755981
232;6;388;0.014354067;0.9282296651
233;1;389;0.0023923445;0.9306220096
234;1;390;0.0023923445;0.9330143541
235;19;409;0.0454545455;0.9784688995
236;2;411;0.004784689;0.9832535885
237;2;413;0.004784689;0.9880382775
238;3;416;0.0071770335;0.995215311
239;2;418;0.004784689;1
