Slot;Anzahl;Anzahl_Sum;relativer_Anteil;relativer_Anteil_Sum
1200;395;395;0.1992936428;0.1992936428
1201;5;400;0.0025227043;0.2018163471
1202;6;406;0.0030272452;0.2048435923
1203;16;422;0.0080726539;0.2129162462
1204;7;429;0.0035317861;0.2164480323
1205;49;478;0.0247225025;0.2411705348
1206;9;487;0.0045408678;0.2457114026
1207;3;490;0.0015136226;0.2472250252
1208;1;491;0.0005045409;0.2477295661
1209;2;493;0.0010090817;0.2487386478
1210;85;578;0.0428859738;0.2916246216
1211;3;581;0.0015136226;0.2931382442
1212;4;585;0.0020181635;0.2951564077
1213;8;593;0.0040363269;0.2991927346
1214;3;596;0.0015136226;0.3007063572
1215;132;728;0.0665993946;0.3673057518
1216;5;733;0.0025227043;0.3698284561
1217;3;736;0.0015136226;0.3713420787
1218;4;740;0.0020181635;0.3733602422
1219;1;741;0.0005045409;0.373864783
1220;49;790;0.0247225025;0.3985872856
1221;2;792;0.0010090817;0.3995963673
1222;3;795;0.0015136226;0.4011099899
1223;3;798;0.0015136226;0.4026236125
1224;6;804;0.0030272452;0.4056508577
1225;27;831;0.0136226034;0.4192734612
1226;2;833;0.0010090817;0.4202825429
1227;1;834;0.0005045409;0.4207870838
1228;2;836;0.0010090817;0.4217961655
1229;1;837;0.0005045409;0.4223007064
1230;150;987;0.0756811302;0.4979818365
1231;6;993;0.0030272452;0.5010090817
1232;3;996;0.0015136226;0.5025227043
1233;4;1000;0.0020181635;0.5045408678
1234;2;1002;0.0010090817;0.5055499495
1235;19;1021;0.0095862765;0.515136226
1236;4;1025;0.0020181635;0.5171543895
1237;2;1027;0.0010090817;0.5181634712
1238;1;1028;0.0005045409;0.5186680121
1239;3;1031;0.0015136226;0.5201816347
1240;32;1063;0.0161453078;0.5363269425
1241;3;1066;0.0015136226;0.5378405651
1242;2;1068;0.0010090817;0.5388496468
1243;3;1071;0.0015136226;0.5403632694
1244;0;1071;0;0.5403632694
1245;58;1129;0.0292633703;0.5696266398
1246;3;1132;0.0015136226;0.5711402624
1247;4;1136;0.0020181635;0.5731584258
1248;6;1142;0.0030272452;0.576185671
1249;0;1142;0;0.576185671
