Slot;Anzahl;Anzahl_Sum;relativer_Anteil;relativer_Anteil_Sum
240;18;18;0.023872679;0.023872679
241;3;21;0.0039787798;0.0278514589
242;6;27;0.0079575597;0.0358090186
243;3;30;0.0039787798;0.0397877984
244;3;33;0.0039787798;0.0437665782
245;8;41;0.0106100796;0.0543766578
246;6;47;0.0079575597;0.0623342175
247;8;55;0.0106100796;0.0729442971
248;4;59;0.0053050398;0.0782493369
249;1;60;0.0013262599;0.0795755968
250;9;69;0.0119363395;0.0915119363
251;1;70;0.0013262599;0.0928381963
252;2;72;0.0026525199;0.0954907162
253;2;74;0.0026525199;0.0981432361
254;1;75;0.0013262599;0.099469496
255;10;85;0.0132625995;0.1127320955
256;7;92;0.0092838196;0.1220159151
257;3;95;0.0039787798;0.125994695
258;1;96;0.0013262599;0.1273209549
259;2;98;0.0026525199;0.1299734748
260;10;108;0.0132625995;0.1432360743
261;2;110;0.0026525199;0.1458885942
262;1;111;0.0013262599;0.1472148541
263;3;114;0.0039787798;0.151193634
264;1;115;0.0013262599;0.1525198939
265;6;121;0.0079575597;0.1604774536
266;4;125;0.0053050398;0.1657824934
267;1;126;0.0013262599;0.1671087533
268;0;126;0;0.1671087533
269;1;127;0.0013262599;0.1684350133
270;13;140;0.0172413793;0.1856763926
271;3;143;0.0039787798;0.1896551724
272;2;145;0.0026525199;0.1923076923
273;0;145;0;0.1923076923
274;2;147;0.0026525199;0.1949602122
275;11;158;0.0145888594;0.2095490716
276;3;161;0.0039787798;0.2135278515
277;1;162;0.0013262599;0.2148541114
278;0;162;0;0.2148541114
279;2;164;0.0026525199;0.2175066313
280;7;171;0.0092838196;0.2267904509
281;2;173;0.0026525199;0.2294429708
282;4;177;0.0053050398;0.2347480106
283;1;178;0.0013262599;0.2360742706
284;1;179;0.0013262599;0.2374005305
285;10;189;0.0132625995;0.25066313
286;1;190;0.0013262599;0.2519893899
287;2;192;0.0026525199;0.2546419098
288;2;194;0.0026525199;0.2572944297
289;2;196;0.0026525199;0.2599469496
290;2;198;0.0026525199;0.2625994695
291;2;200;0.0026525199;0.2652519894
292;2;202;0.0026525199;0.2679045093
293;4;206;0.0053050398;0.2732095491
294;4;210;0.0053050398;0.2785145889
295;5;215;0.0066312997;0.2851458886
296;1;216;0.0013262599;0.2864721485
297;0;216;0;0.2864721485
298;1;217;0.0013262599;0.2877984085
299;0;217;0;0.2877984085
300;11;228;0.0145888594;0.3023872679
301;3;231;0.0039787798;0.3063660477
302;2;233;0.0026525199;0.3090185676
303;2;235;0.0026525199;0.3116710875
304;3;238;0.0039787798;0.3156498674
305;9;247;0.0119363395;0.3275862069
306;1;248;0.0013262599;0.3289124668
307;3;251;0.0039787798;0.3328912467
308;1;252;0.0013262599;0.3342175066
309;0;252;0;0.3342175066
310;9;261;0.0119363395;0.3461538462
311;2;263;0.0026525199;0.348806366
312;1;264;0.0013262599;0.350132626
313;2;266;0.0026525199;0.3527851459
314;0;266;0;0.3527851459
315;6;272;0.0079575597;0.3607427056
316;3;275;0.0039787798;0.3647214854
317;0;275;0;0.3647214854
318;1;276;0.0013262599;0.3660477454
319;1;277;0.0013262599;0.3673740053
320;11;288;0.0145888594;0.3819628647
321;2;290;0.0026525199;0.3846153846
322;2;292;0.0026525199;0.3872679045
323;3;295;0.0039787798;0.3912466844
324;0;295;0;0.3912466844
325;9;304;0.0119363395;0.4031830239
326;3;307;0.0039787798;0.4071618037
327;3;310;0.0039787798;0.4111405836
328;0;310;0;0.4111405836
329;1;311;0.0013262599;0.4124668435
330;8;319;0.0106100796;0.4230769231
331;2;321;0.0026525199;0.425729443
332;0;321;0;0.425729443
333;0;321;0;0.425729443
334;1;322;0.0013262599;0.4270557029
335;5;327;0.0066312997;0.4336870027
336;1;328;0.0013262599;0.4350132626
337;5;333;0.0066312997;0.4416445623
338;1;334;0.0013262599;0.4429708223
339;0;334;0;0.4429708223
340;4;338;0.0053050398;0.4482758621
341;0;338;0;0.4482758621
342;1;339;0.0013262599;0.449602122
343;1;340;0.0013262599;0.450928382
344;1;341;0.0013262599;0.4522546419
345;7;348;0.0092838196;0.4615384615
346;1;349;0.0013262599;0.4628647215
347;2;351;0.0026525199;0.4655172414
348;1;352;0.0013262599;0.4668435013
349;0;352;0;0.4668435013
350;7;359;0.0092838196;0.476127321
351;2;361;0.0026525199;0.4787798408
352;2;363;0.0026525199;0.4814323607
353;2;365;0.0026525199;0.4840848806
354;1;366;0.0013262599;0.4854111406
355;3;369;0.0039787798;0.4893899204
356;5;374;0.0066312997;0.4960212202
357;3;377;0.0039787798;0.5
358;2;379;0.0026525199;0.5026525199
359;2;381;0.0026525199;0.5053050398
360;7;388;0.0092838196;0.5145888594
361;1;389;0.0013262599;0.5159151194
362;2;391;0.0026525199;0.5185676393
363;1;392;0.0013262599;0.5198938992
364;1;393;0.0013262599;0.5212201592
365;3;396;0.0039787798;0.525198939
366;2;398;0.0026525199;0.5278514589
367;2;400;0.0026525199;0.5305039788
368;0;400;0;0.5305039788
369;1;401;0.0013262599;0.5318302387
370;5;406;0.0066312997;0.5384615385
371;0;406;0;0.5384615385
372;0;406;0;0.5384615385
373;1;407;0.0013262599;0.5397877984
374;0;407;0;0.5397877984
375;3;410;0.0039787798;0.5437665782
376;1;411;0.0013262599;0.5450928382
377;3;414;0.0039787798;0.549071618
378;0;414;0;0.549071618
379;0;414;0;0.549071618
