Slot;Anzahl
0;0
1;59
2;23
3;16
4;10
5;87
6;22
7;24
8;26
9;5
10;151
11;16
12;24
13;26
14;25
15;118
16;21
17;20
18;26
19;20
20;155
21;26
22;27
23;24
24;20
25;131
26;26
27;25
28;17
29;16
30;175
31;36
32;31
33;18
34;24
35;136
36;20
37;28
38;29
39;24
40;188
41;20
42;29
43;33
44;24
45;175
46;33
47;32
48;29
49;25
50;194
51;31
52;27
53;36
54;23
55;155
56;38
57;44
58;22
59;24
