Slot;Anzahl;Anzahl_Sum;relativer_Anteil;relativer_Anteil_Sum
900;1675;1675;0.2477444165;0.2477444165
901;14;1689;0.0020706996;0.2498151161
902;31;1720;0.0045851205;0.2544002367
903;46;1766;0.0068037273;0.2612039639
904;16;1782;0.0023665138;0.2635704777
905;250;2032;0.0369767786;0.3005472563
906;15;2047;0.0022186067;0.302765863
907;25;2072;0.0036976779;0.3064635409
908;28;2100;0.0041413992;0.3106049401
909;8;2108;0.0011832569;0.311788197
910;419;2527;0.0619730809;0.3737612779
911;18;2545;0.0026623281;0.376423606
912;46;2591;0.0068037273;0.3832273332
913;8;2599;0.0011832569;0.3844105901
914;9;2608;0.001331164;0.3857417542
915;549;3157;0.0812010058;0.4669427599
916;26;3183;0.003845585;0.4707883449
917;25;3208;0.0036976779;0.4744860228
918;33;3241;0.0048809348;0.4793669576
919;7;3248;0.0010353498;0.4804023074
920;326;3574;0.0482177193;0.5286200266
921;15;3589;0.0022186067;0.5308386333
922;19;3608;0.0028102352;0.5336488685
923;20;3628;0.0029581423;0.5366070108
924;10;3638;0.0014790711;0.5380860819
925;144;3782;0.0212986245;0.5593847064
926;10;3792;0.0014790711;0.5608637775
927;14;3806;0.0020706996;0.5629344771
928;30;3836;0.0044372134;0.5673716906
929;7;3843;0.0010353498;0.5684070404
930;1112;4955;0.1644727111;0.7328797515
931;12;4967;0.0017748854;0.7346546369
932;32;4999;0.0047330277;0.7393876645
933;13;5012;0.0019227925;0.741310457
934;12;5024;0.0017748854;0.7430853424
935;153;5177;0.0226297885;0.7657151309
936;18;5195;0.0026623281;0.768377459
937;25;5220;0.0036976779;0.7720751368
938;23;5243;0.0034018636;0.7754770004
939;9;5252;0.001331164;0.7768081645
940;270;5522;0.0399349209;0.8167430853
941;10;5532;0.0014790711;0.8182221565
942;30;5562;0.0044372134;0.8226593699
943;19;5581;0.0028102352;0.8254696051
944;13;5594;0.0019227925;0.8273923976
945;505;6099;0.0746930927;0.9020854903
946;18;6117;0.0026623281;0.9047478184
947;18;6135;0.0026623281;0.9074101464
948;19;6154;0.0028102352;0.9102203816
949;12;6166;0.0017748854;0.911995267
950;366;6532;0.0541340038;0.9661292708
951;6;6538;0.0008874427;0.9670167135
952;26;6564;0.003845585;0.9708622985
953;6;6570;0.0008874427;0.9717497412
954;7;6577;0.0010353498;0.972785091
955;126;6703;0.0186362964;0.9914213874
956;17;6720;0.0025144209;0.9939358083
957;13;6733;0.0019227925;0.9958586008
958;17;6750;0.0025144209;0.9983730217
959;11;6761;0.0016269783;1
