Nr_Parameter;Bezeichnung_Parameter;Nr_Alternative;Bezeichnung_Alternative;Wert_Parameter
9;beruf_azubi;1;1;-5.122812542
9;beruf_azubi;2;2;-4.01707853
9;beruf_azubi;3;3;-2.406885635
9;beruf_azubi;4;4;-2.108597055
9;beruf_azubi;5;5;-1.866149482
9;beruf_azubi;6;6;-0.92625844
9;beruf_azubi;7;7;0
9;beruf_azubi;8;8;-0.889446959
9;beruf_azubi;9;9;-1.162108913
10;male;1;1;-0.148727581
10;male;2;2;-0.24857984
10;male;3;3;-0.425546883
10;male;4;4;-0.142510619
10;male;5;5;-0.265595418
10;male;6;6;-0.124153736
10;male;7;7;0
10;male;8;8;0.1726993323
10;male;9;9;0.545827602
11;alter_18bis25;1;1;-2.204188599
11;alter_18bis25;2;2;-1.827728453
11;alter_18bis25;3;3;-1.583644882
11;alter_18bis25;4;4;-0.929072823
11;alter_18bis25;5;5;-1.042516309
11;alter_18bis25;6;6;-0.509141452
11;alter_18bis25;7;7;0
11;alter_18bis25;8;8;0.7619545932
11;alter_18bis25;9;9;1.2577323904
12;alter_26bis35;1;1;-2.71285173
12;alter_26bis35;2;2;-1.831481508
12;alter_26bis35;3;3;-1.511192029
12;alter_26bis35;4;4;-0.917203937
12;alter_26bis35;5;5;-0.653354683
12;alter_26bis35;6;6;-0.174223369
12;alter_26bis35;7;7;0
12;alter_26bis35;8;8;0.28092459
12;alter_26bis35;9;9;0.5090960677
13;alter_36bis50;1;1;-2.258488582
13;alter_36bis50;2;2;-1.714639534
13;alter_36bis50;3;3;-1.554437136
13;alter_36bis50;4;4;-0.939144034
13;alter_36bis50;5;5;-0.784941765
13;alter_36bis50;6;6;-0.186886546
13;alter_36bis50;7;7;0
13;alter_36bis50;8;8;0.0511003456
13;alter_36bis50;9;9;0.3552926181
14;alter_51bis60;1;1;-1.86656871
14;alter_51bis60;2;2;-1.435464708
14;alter_51bis60;3;3;-1.42538256
14;alter_51bis60;4;4;-0.569550265
14;alter_51bis60;5;5;-0.69410185
14;alter_51bis60;6;6;0.0134719519
14;alter_51bis60;7;7;0
14;alter_51bis60;8;8;0.1022878279
14;alter_51bis60;9;9;0.2783585725
15;tagemit_wakt_1;1;1;20.027887568
15;tagemit_wakt_1;2;2;17.729004228
15;tagemit_wakt_1;3;3;12.714847826
15;tagemit_wakt_1;4;4;14.289499477
15;tagemit_wakt_1;5;5;11.651545251
15;tagemit_wakt_1;6;6;-0.067447033
15;tagemit_wakt_1;7;7;0
15;tagemit_wakt_1;8;8;9.1882346722
15;tagemit_wakt_1;9;9;7.252775187
16;tagemit_wakt_2;1;1;16.594038663
16;tagemit_wakt_2;2;2;16.968244749
16;tagemit_wakt_2;3;3;14.307641116
16;tagemit_wakt_2;4;4;13.345080599
16;tagemit_wakt_2;5;5;9.161005967
16;tagemit_wakt_2;6;6;9.0155587204
16;tagemit_wakt_2;7;7;0
16;tagemit_wakt_2;8;8;7.1875478132
16;tagemit_wakt_2;9;9;3.6981718899
17;tagemit_wakt_3;1;1;5.9770779164
17;tagemit_wakt_3;2;2;6.918804955
17;tagemit_wakt_3;3;3;4.6473926867
17;tagemit_wakt_3;4;4;5.5677436878
17;tagemit_wakt_3;5;5;3.5085931423
17;tagemit_wakt_3;6;6;1.3145271276
17;tagemit_wakt_3;7;7;0
17;tagemit_wakt_3;8;8;-2.251826048
17;tagemit_wakt_3;9;9;-3.838877351
18;tagemit_wakt_4;1;1;1.7452175407
18;tagemit_wakt_4;2;2;2.9442254207
18;tagemit_wakt_4;3;3;1.2164952394
18;tagemit_wakt_4;4;4;2.5103965962
18;tagemit_wakt_4;5;5;0.3374296357
18;tagemit_wakt_4;6;6;0.3853002995
18;tagemit_wakt_4;7;7;0
18;tagemit_wakt_4;8;8;-1.653594376
18;tagemit_wakt_4;9;9;-5.133732992
19;tagemit_wakt_5;1;1;0.3101600442
19;tagemit_wakt_5;2;2;1.3566927889
19;tagemit_wakt_5;3;3;-0.094021131
19;tagemit_wakt_5;4;4;1.8640873816
19;tagemit_wakt_5;5;5;0.154200958
19;tagemit_wakt_5;6;6;0.1320231675
19;tagemit_wakt_5;7;7;0
19;tagemit_wakt_5;8;8;0.4346545228
19;tagemit_wakt_5;9;9;-2.432355396
20;tagemit_wakt_6;1;1;1.0982034577
20;tagemit_wakt_6;2;2;1.6343911873
20;tagemit_wakt_6;3;3;-0.692784179
20;tagemit_wakt_6;4;4;1.5049130728
20;tagemit_wakt_6;5;5;0.0583969878
20;tagemit_wakt_6;6;6;-0.021676117
20;tagemit_wakt_6;7;7;0
20;tagemit_wakt_6;8;8;0.3006031498
20;tagemit_wakt_6;9;9;-0.966823903
