Slot;Anzahl
60;67
61;21
62;20
63;15
64;7
65;76
66;23
67;18
68;21
69;9
70;53
71;17
72;10
73;11
74;13
75;65
76;17
77;13
78;9
79;8
80;41
81;17
82;10
83;13
84;9
85;32
86;20
87;9
88;13
89;12
90;62
91;10
92;23
93;9
94;5
95;31
96;13
97;10
98;9
99;4
100;36
101;11
102;15
103;7
104;5
105;40
106;10
107;13
108;10
109;10
110;33
111;9
112;21
113;4
114;6
115;28
116;16
117;9
118;8
119;13
