Slot;Anzahl;Anzahl_Sum;relativer_Anteil;relativer_Anteil_Sum
180;709;709;0.1334462639;0.1334462639
181;28;737;0.0052700922;0.1387163561
182;38;775;0.007152268;0.1458686241
183;46;821;0.0086580087;0.1545266328
184;26;847;0.0048936571;0.1594202899
185;334;1181;0.0628646716;0.2222849614
186;22;1203;0.0041407867;0.2264257482
187;40;1243;0.0075287032;0.2339544513
188;39;1282;0.0073404856;0.2412949369
189;33;1315;0.0062111801;0.2475061171
190;406;1721;0.0764163373;0.3239224544
191;22;1743;0.0041407867;0.3280632411
192;49;1792;0.0092226614;0.3372859025
193;23;1815;0.0043290043;0.3416149068
194;32;1847;0.0060229625;0.3476378694
195;372;2219;0.0700169396;0.417654809
196;21;2240;0.0039525692;0.4216073781
197;26;2266;0.0048936571;0.4265010352
198;33;2299;0.0062111801;0.4327122153
199;15;2314;0.0028232637;0.435535479
200;334;2648;0.0628646716;0.4984001506
201;19;2667;0.003576134;0.5019762846
202;39;2706;0.0073404856;0.5093167702
203;32;2738;0.0060229625;0.5153397327
204;17;2755;0.0031996989;0.5185394316
205;254;3009;0.0478072652;0.5663466968
206;27;3036;0.0050818746;0.5714285714
207;30;3066;0.0056465274;0.5770750988
208;46;3112;0.0086580087;0.5857331075
209;16;3128;0.0030114813;0.5887445887
210;495;3623;0.0931677019;0.6819122906
211;17;3640;0.0031996989;0.6851119895
212;35;3675;0.0065876153;0.6916996047
213;21;3696;0.0039525692;0.6956521739
214;14;3710;0.0026350461;0.69828722
215;220;3930;0.0414078675;0.7396950875
216;19;3949;0.003576134;0.7432712215
217;24;3973;0.0045172219;0.7477884434
218;31;4004;0.005834745;0.7536231884
219;23;4027;0.0043290043;0.7579521927
220;253;4280;0.0476190476;0.8055712404
221;11;4291;0.0020703934;0.8076416337
222;26;4317;0.0048936571;0.8125352908
223;31;4348;0.005834745;0.8183700358
224;12;4360;0.002258611;0.8206286467
225;276;4636;0.0519480519;0.8725766987
226;17;4653;0.0031996989;0.8757763975
227;22;4675;0.0041407867;0.8799171843
228;21;4696;0.0039525692;0.8838697534
229;11;4707;0.0020703934;0.8859401468
230;239;4946;0.0449840015;0.9309241483
231;15;4961;0.0028232637;0.933747412
232;29;4990;0.0054583098;0.9392057218
233;22;5012;0.0041407867;0.9433465086
234;12;5024;0.002258611;0.9456051195
235;193;5217;0.0363259928;0.9819311124
236;22;5239;0.0041407867;0.9860718991
237;25;5264;0.0047054395;0.9907773386
238;27;5291;0.0050818746;0.9958592133
239;22;5313;0.0041407867;1
