Slot;Anzahl
60;77
61;7
62;5
63;8
64;2
65;50
66;4
67;13
68;11
69;8
70;59
71;4
72;5
73;10
74;5
75;58
76;4
77;8
78;8
79;6
80;49
81;10
82;6
83;8
84;4
85;61
86;8
87;12
88;8
89;9
90;64
91;4
92;9
93;3
94;5
95;47
96;4
97;5
98;7
99;4
100;58
101;6
102;6
103;7
104;3
105;51
106;6
107;8
108;7
109;5
110;44
111;6
112;3
113;7
114;2
115;37
116;4
117;3
118;3
119;2
