Slot;Anzahl;Anzahl_Sum;relativer_Anteil;relativer_Anteil_Sum
1;3;3;0.0049916805;0.0049916805
2;0;3;0;0.0049916805
3;1;4;0.0016638935;0.006655574
4;0;4;0;0.006655574
5;5;9;0.0083194676;0.0149750416
6;3;12;0.0049916805;0.0199667221
7;1;13;0.0016638935;0.0216306156
8;1;14;0.0016638935;0.0232945092
9;1;15;0.0016638935;0.0249584027
10;4;19;0.006655574;0.0316139767
11;0;19;0;0.0316139767
12;1;20;0.0016638935;0.0332778702
13;2;22;0.003327787;0.0366056572
14;1;23;0.0016638935;0.0382695507
15;4;27;0.006655574;0.0449251248
16;0;27;0;0.0449251248
17;0;27;0;0.0449251248
18;0;27;0;0.0449251248
19;0;27;0;0.0449251248
20;1;28;0.0016638935;0.0465890183
21;0;28;0;0.0465890183
22;0;28;0;0.0465890183
23;0;28;0;0.0465890183
24;1;29;0.0016638935;0.0482529118
25;4;33;0.006655574;0.0549084859
26;0;33;0;0.0549084859
27;1;34;0.0016638935;0.0565723794
28;0;34;0;0.0565723794
29;0;34;0;0.0565723794
30;3;37;0.0049916805;0.0615640599
31;0;37;0;0.0615640599
32;0;37;0;0.0615640599
33;0;37;0;0.0615640599
34;0;37;0;0.0615640599
35;2;39;0.003327787;0.0648918469
36;0;39;0;0.0648918469
37;1;40;0.0016638935;0.0665557404
38;0;40;0;0.0665557404
39;1;41;0.0016638935;0.0682196339
40;4;45;0.006655574;0.074875208
41;1;46;0.0016638935;0.0765391015
42;0;46;0;0.0765391015
43;1;47;0.0016638935;0.078202995
44;0;47;0;0.078202995
45;6;53;0.0099833611;0.0881863561
46;0;53;0;0.0881863561
47;1;54;0.0016638935;0.0898502496
48;0;54;0;0.0898502496
49;0;54;0;0.0898502496
50;1;55;0.0016638935;0.0915141431
51;0;55;0;0.0915141431
52;0;55;0;0.0915141431
53;0;55;0;0.0915141431
54;0;55;0;0.0915141431
55;3;58;0.0049916805;0.0965058236
56;1;59;0.0016638935;0.0981697171
57;0;59;0;0.0981697171
58;0;59;0;0.0981697171
59;0;59;0;0.0981697171
60;9;68;0.0149750416;0.1131447587
61;2;70;0.003327787;0.1164725458
62;2;72;0.003327787;0.1198003328
63;0;72;0;0.1198003328
64;1;73;0.0016638935;0.1214642263
65;6;79;0.0099833611;0.1314475874
66;3;82;0.0049916805;0.1364392679
67;1;83;0.0016638935;0.1381031614
68;0;83;0;0.1381031614
69;0;83;0;0.1381031614
70;5;88;0.0083194676;0.146422629
71;0;88;0;0.146422629
72;0;88;0;0.146422629
73;0;88;0;0.146422629
74;0;88;0;0.146422629
75;3;91;0.0049916805;0.1514143095
76;0;91;0;0.1514143095
77;0;91;0;0.1514143095
78;0;91;0;0.1514143095
79;0;91;0;0.1514143095
80;4;95;0.006655574;0.1580698835
81;1;96;0.0016638935;0.159733777
82;0;96;0;0.159733777
83;0;96;0;0.159733777
84;2;98;0.003327787;0.1630615641
85;2;100;0.003327787;0.1663893511
86;2;102;0.003327787;0.1697171381
87;1;103;0.0016638935;0.1713810316
88;0;103;0;0.1713810316
89;0;103;0;0.1713810316
90;17;120;0.0282861897;0.1996672213
91;0;120;0;0.1996672213
92;1;121;0.0016638935;0.2013311148
93;0;121;0;0.2013311148
94;0;121;0;0.2013311148
95;14;135;0.0232945092;0.224625624
96;3;138;0.0049916805;0.2296173045
97;0;138;0;0.2296173045
98;2;140;0.003327787;0.2329450915
99;0;140;0;0.2329450915
100;17;157;0.0282861897;0.2612312812
101;2;159;0.003327787;0.2645590682
102;2;161;0.003327787;0.2678868552
103;2;163;0.003327787;0.2712146423
104;1;164;0.0016638935;0.2728785358
105;11;175;0.0183028286;0.2911813644
106;1;176;0.0016638935;0.2928452579
107;1;177;0.0016638935;0.2945091514
108;1;178;0.0016638935;0.2961730449
109;0;178;0;0.2961730449
110;8;186;0.0133111481;0.309484193
111;1;187;0.0016638935;0.3111480865
112;0;187;0;0.3111480865
113;1;188;0.0016638935;0.31281198
114;0;188;0;0.31281198
115;9;197;0.0149750416;0.3277870216
116;2;199;0.003327787;0.3311148087
117;0;199;0;0.3311148087
118;0;199;0;0.3311148087
119;0;199;0;0.3311148087
120;20;219;0.0332778702;0.3643926789
121;2;221;0.003327787;0.3677204659
122;0;221;0;0.3677204659
123;0;221;0;0.3677204659
124;0;221;0;0.3677204659
125;12;233;0.0199667221;0.387687188
126;0;233;0;0.387687188
127;3;236;0.0049916805;0.3926788686
128;1;237;0.0016638935;0.3943427621
129;1;238;0.0016638935;0.3960066556
130;9;247;0.0149750416;0.4109816972
131;0;247;0;0.4109816972
132;1;248;0.0016638935;0.4126455907
133;0;248;0;0.4126455907
134;0;248;0;0.4126455907
135;9;257;0.0149750416;0.4276206323
136;2;259;0.003327787;0.4309484193
137;0;259;0;0.4309484193
138;3;262;0.0049916805;0.4359400998
139;0;262;0;0.4359400998
140;8;270;0.0133111481;0.4492512479
141;0;270;0;0.4492512479
142;1;271;0.0016638935;0.4509151414
143;2;273;0.003327787;0.4542429285
144;0;273;0;0.4542429285
145;2;275;0.003327787;0.4575707155
146;1;276;0.0016638935;0.459234609
147;0;276;0;0.459234609
148;1;277;0.0016638935;0.4608985025
149;1;278;0.0016638935;0.462562396
150;8;286;0.0133111481;0.4758735441
151;1;287;0.0016638935;0.4775374376
152;1;288;0.0016638935;0.4792013311
153;1;289;0.0016638935;0.4808652246
154;1;290;0.0016638935;0.4825291181
155;4;294;0.006655574;0.4891846922
156;0;294;0;0.4891846922
157;1;295;0.0016638935;0.4908485857
158;3;298;0.0049916805;0.4958402662
159;0;298;0;0.4958402662
160;4;302;0.006655574;0.5024958403
161;0;302;0;0.5024958403
162;1;303;0.0016638935;0.5041597338
163;0;303;0;0.5041597338
164;0;303;0;0.5041597338
165;7;310;0.0116472546;0.5158069884
166;1;311;0.0016638935;0.5174708819
167;1;312;0.0016638935;0.5191347754
168;1;313;0.0016638935;0.5207986689
169;1;314;0.0016638935;0.5224625624
170;6;320;0.0099833611;0.5324459235
171;0;320;0;0.5324459235
172;0;320;0;0.5324459235
173;0;320;0;0.5324459235
