Slot;Anzahl;Anzahl_Sum;relativer_Anteil;relativer_Anteil_Sum
1;2655;2655;0.2249047014;0.2249047014
2;538;3193;0.0455739094;0.2704786108
3;479;3672;0.0405760271;0.3110546379
4;339;4011;0.0287166455;0.3397712834
5;2674;6685;0.2265141889;0.5662854723
6;277;6962;0.0234646336;0.5897501059
7;432;7394;0.0365946633;0.6263447692
8;443;7837;0.0375264718;0.663871241
9;216;8053;0.0182973316;0.6821685726
10;2701;10754;0.2288013554;0.910969928
11;212;10966;0.0179584922;0.9289284202
12;338;11304;0.0286319356;0.9575603558
13;331;11635;0.0280389665;0.9855993223
14;170;11805;0.0144006777;1
