Slot;Anzahl;Anzahl_Sum;relativer_Anteil;relativer_Anteil_Sum
360;656;656;0.109260493;0.109260493
361;30;686;0.0049966689;0.1142571619
362;43;729;0.0071618921;0.121419054
363;39;768;0.0064956696;0.1279147235
364;29;797;0.0048301133;0.1327448368
365;342;1139;0.0569620253;0.1897068621
366;29;1168;0.0048301133;0.1945369753
367;34;1202;0.0056628914;0.2001998668
368;51;1253;0.0084943371;0.2086942039
369;39;1292;0.0064956696;0.2151898734
370;389;1681;0.0647901399;0.2799800133
371;35;1716;0.005829447;0.2858094604
372;50;1766;0.0083277815;0.2941372418
373;43;1809;0.0071618921;0.3012991339
374;31;1840;0.0051632245;0.3064623584
375;454;2294;0.0756162558;0.3820786143
376;39;2333;0.0064956696;0.3885742838
377;38;2371;0.0063291139;0.3949033977
378;45;2416;0.0074950033;0.4023984011
379;30;2446;0.0049966689;0.40739507
380;350;2796;0.0582944704;0.4656895403
381;25;2821;0.0041638907;0.469853431
382;32;2853;0.0053297801;0.4751832112
383;54;2907;0.008994004;0.4841772152
384;22;2929;0.0036642239;0.487841439
385;275;3204;0.0458027981;0.5336442372
386;32;3236;0.0053297801;0.5389740173
387;35;3271;0.005829447;0.5448034644
388;34;3305;0.0056628914;0.5504663558
389;29;3334;0.0048301133;0.555296469
390;464;3798;0.0772818121;0.6325782811
391;29;3827;0.0048301133;0.6374083944
392;37;3864;0.0061625583;0.6435709527
393;39;3903;0.0064956696;0.6500666223
394;27;3930;0.004497002;0.6545636243
395;263;4193;0.0438041306;0.6983677548
396;26;4219;0.0043304464;0.7026982012
397;42;4261;0.0069953364;0.7096935376
398;45;4306;0.0074950033;0.717188541
399;22;4328;0.0036642239;0.7208527648
400;324;4652;0.053964024;0.7748167888
401;24;4676;0.0039973351;0.7788141239
402;38;4714;0.0063291139;0.7851432378
403;30;4744;0.0049966689;0.7901399067
404;37;4781;0.0061625583;0.796302465
405;355;5136;0.0591272485;0.8554297135
406;25;5161;0.0041638907;0.8595936043
407;29;5190;0.0048301133;0.8644237175
408;41;5231;0.0068287808;0.8712524983
409;19;5250;0.003164557;0.8744170553
410;283;5533;0.0471352432;0.9215522985
411;23;5556;0.0038307795;0.9253830779
412;35;5591;0.005829447;0.931212525
413;26;5617;0.0043304464;0.9355429714
414;22;5639;0.0036642239;0.9392071952
415;256;5895;0.0426382412;0.9818454364
416;20;5915;0.0033311126;0.985176549
417;31;5946;0.0051632245;0.9903397735
418;38;5984;0.0063291139;0.9966688874
419;20;6004;0.0033311126;1
