Slot;Anzahl;Anzahl_Sum;relativer_Anteil;relativer_Anteil_Sum
0;0;0;0;0
1;45;45;0.0195482189;0.0195482189
2;18;63;0.0078192876;0.0273675065
3;4;67;0.0017376195;0.029105126
4;4;71;0.0017376195;0.0308427454
5;24;95;0.0104257168;0.0412684622
6;6;101;0.0026064292;0.0438748914
7;9;110;0.0039096438;0.0477845352
8;3;113;0.0013032146;0.0490877498
9;2;115;0.0008688097;0.0499565595
10;34;149;0.0147697654;0.0647263249
11;2;151;0.0008688097;0.0655951347
12;4;155;0.0017376195;0.0673327541
13;2;157;0.0008688097;0.0682015639
14;3;160;0.0013032146;0.0695047785
15;28;188;0.0121633362;0.0816681147
16;4;192;0.0017376195;0.0834057341
17;2;194;0.0008688097;0.0842745439
18;2;196;0.0008688097;0.0851433536
19;2;198;0.0008688097;0.0860121633
20;30;228;0.013032146;0.0990443093
21;2;230;0.0008688097;0.099913119
22;4;234;0.0017376195;0.1016507385
23;4;238;0.0017376195;0.1033883579
24;0;238;0;0.1033883579
25;22;260;0.009556907;0.112945265
26;3;263;0.0013032146;0.1142484796
27;4;267;0.0017376195;0.115986099
28;4;271;0.0017376195;0.1177237185
29;2;273;0.0008688097;0.1185925282
30;33;306;0.0143353606;0.1329278888
31;5;311;0.0021720243;0.1350999131
32;2;313;0.0008688097;0.1359687228
33;6;319;0.0026064292;0.138575152
34;5;324;0.0021720243;0.1407471764
35;27;351;0.0117289314;0.1524761077
36;4;355;0.0017376195;0.1542137272
37;3;358;0.0013032146;0.1555169418
38;3;361;0.0013032146;0.1568201564
39;0;361;0;0.1568201564
40;24;385;0.0104257168;0.1672458732
41;5;390;0.0021720243;0.1694178975
42;4;394;0.0017376195;0.1711555169
43;3;397;0.0013032146;0.1724587315
44;3;400;0.0013032146;0.1737619461
45;32;432;0.0139009557;0.1876629018
46;9;441;0.0039096438;0.1915725456
47;4;445;0.0017376195;0.1933101651
48;8;453;0.0034752389;0.196785404
49;4;457;0.0017376195;0.1985230235
50;40;497;0.0173761946;0.2158992181
51;10;507;0.0043440487;0.2202432667
52;6;513;0.0026064292;0.2228496959
53;5;518;0.0021720243;0.2250217202
54;2;520;0.0008688097;0.22589053
55;18;538;0.0078192876;0.2337098175
56;7;545;0.0030408341;0.2367506516
57;1;546;0.0004344049;0.2371850565
58;5;551;0.0021720243;0.2393570808
59;3;554;0.0013032146;0.2406602954
60;71;625;0.0308427454;0.2715030408
61;8;633;0.0034752389;0.2749782798
62;6;639;0.0026064292;0.2775847089
63;8;647;0.0034752389;0.2810599479
64;4;651;0.0017376195;0.2827975673
65;32;683;0.0139009557;0.296698523
66;1;684;0.0004344049;0.2971329279
67;5;689;0.0021720243;0.2993049522
68;3;692;0.0013032146;0.3006081668
69;3;695;0.0013032146;0.3019113814
70;43;738;0.0186794092;0.3205907906
71;3;741;0.0013032146;0.3218940052
72;10;751;0.0043440487;0.3262380539
73;5;756;0.0021720243;0.3284100782
74;1;757;0.0004344049;0.3288444831
75;34;791;0.0147697654;0.3436142485
76;7;798;0.0030408341;0.3466550825
77;6;804;0.0026064292;0.3492615117
78;8;812;0.0034752389;0.3527367507
79;3;815;0.0013032146;0.3540399652
80;36;851;0.0156385752;0.3696785404
81;8;859;0.0034752389;0.3731537793
82;9;868;0.0039096438;0.3770634231
83;6;874;0.0026064292;0.3796698523
84;2;876;0.0008688097;0.380538662
85;27;903;0.0117289314;0.3922675934
86;5;908;0.0021720243;0.3944396177
87;2;910;0.0008688097;0.3953084275
88;6;916;0.0026064292;0.3979148566
89;3;919;0.0013032146;0.3992180712
90;70;989;0.0304083406;0.4296264118
