Slot;Anzahl;Anzahl_Sum;relativer_Anteil;relativer_Anteil_Sum
30;1834;1834;0.1764309764;0.1764309764
31;96;1930;0.0092352092;0.1856661857
32;133;2063;0.0127946128;0.1984607985
33;141;2204;0.0135642136;0.212025012
34;93;2297;0.0089466089;0.220971621
35;1057;3354;0.1016835017;0.3226551227
36;81;3435;0.0077922078;0.3304473304
37;115;3550;0.0110630111;0.3415103415
38;116;3666;0.0111592112;0.3526695527
39;89;3755;0.0085618086;0.3612313612
40;1281;5036;0.1232323232;0.4844636845
41;70;5106;0.0067340067;0.4911976912
42;116;5222;0.0111592112;0.5023569024
43;117;5339;0.0112554113;0.5136123136
44;92;5431;0.0088504089;0.5224627225
45;1554;6985;0.1494949495;0.671957672
46;83;7068;0.007984608;0.6799422799
47;121;7189;0.0116402116;0.6915824916
48;135;7324;0.012987013;0.7045695046
49;71;7395;0.0068302068;0.7113997114
50;1293;8688;0.1243867244;0.8357864358
51;87;8775;0.0083694084;0.8441558442
52;114;8889;0.010966811;0.8551226551
53;130;9019;0.0125060125;0.8676286676
54;76;9095;0.0073112073;0.8749398749
55;942;10037;0.0906204906;0.9655603656
56;79;10116;0.0075998076;0.9731601732
57;91;10207;0.0087542088;0.9819143819
58;120;10327;0.0115440115;0.9934583935
59;68;10395;0.0065416065;1
