Slot;Anzahl;Anzahl_Sum;relativer_Anteil;relativer_Anteil_Sum
1020;1377;1377;0.2067257169;0.2067257169
1021;12;1389;0.0018015313;0.2085272482
1022;22;1411;0.0033028074;0.2118300555
1023;26;1437;0.0039033178;0.2157333734
1024;22;1459;0.0033028074;0.2190361808
1025;219;1678;0.0328779463;0.251914127
1026;24;1702;0.0036030626;0.2555171896
1027;20;1722;0.0030025522;0.2585197418
1028;24;1746;0.0036030626;0.2621228044
1029;17;1763;0.0025521693;0.2646749737
1030;381;2144;0.0571986188;0.3218735926
1031;23;2167;0.003452935;0.3253265275
1032;33;2200;0.0049542111;0.3302807386
1033;22;2222;0.0033028074;0.333583546
1034;31;2253;0.0046539559;0.3382375019
1035;548;2801;0.0822699294;0.4205074313
1036;24;2825;0.0036030626;0.4241104939
1037;24;2849;0.0036030626;0.4277135565
1038;30;2879;0.0045038283;0.4322173848
1039;12;2891;0.0018015313;0.4340189161
1040;313;3204;0.0469899415;0.4810088575
1041;20;3224;0.0030025522;0.4840114097
1042;16;3240;0.0024020417;0.4864134514
1043;29;3269;0.0043537006;0.4907671521
1044;17;3286;0.0025521693;0.4933193214
1045;195;3481;0.0292748837;0.5225942051
1046;22;3503;0.0033028074;0.5258970125
1047;16;3519;0.0024020417;0.5282990542
1048;26;3545;0.0039033178;0.532202372
1049;12;3557;0.0018015313;0.5340039033
1050;1064;4621;0.1597357754;0.6937396787
1051;6;4627;0.0009007657;0.6946404444
1052;30;4657;0.0045038283;0.6991442726
1053;14;4671;0.0021017865;0.7012460592
1054;14;4685;0.0021017865;0.7033478457
1055;176;4861;0.0264224591;0.7297703048
1056;20;4881;0.0030025522;0.7327728569
1057;16;4897;0.0024020417;0.7351748987
1058;19;4916;0.0028524246;0.7380273232
1059;4;4920;0.0006005104;0.7386278337
1060;299;5219;0.0448881549;0.7835159886
1061;8;5227;0.0012010209;0.7847170095
1062;20;5247;0.0030025522;0.7877195616
1063;10;5257;0.0015012761;0.7892208377
1064;19;5276;0.0028524246;0.7920732623
1065;577;5853;0.0866236301;0.8786968924
1066;8;5861;0.0012010209;0.8798979132
1067;16;5877;0.0024020417;0.882299955
1068;26;5903;0.0039033178;0.8862032728
1069;19;5922;0.0028524246;0.8890556973
1070;365;6287;0.0547965771;0.9438522744
1071;17;6304;0.0025521693;0.9464044438
1072;24;6328;0.0036030626;0.9500075064
1073;23;6351;0.003452935;0.9534604414
1074;21;6372;0.0031526798;0.9566131212
1075;227;6599;0.0340789671;0.9906920883
1076;11;6610;0.0016514037;0.992343492
1077;15;6625;0.0022519141;0.9945954061
1078;28;6653;0.004203573;0.9987989791
1079;8;6661;0.0012010209;1
