Slot;Anzahl;Anzahl_Sum;relativer_Anteil;relativer_Anteil_Sum
60;2353;2353;0.1250930356;0.1250930356
61;66;2419;0.0035087719;0.1286018075
62;122;2541;0.0064859117;0.1350877193
63;133;2674;0.0070707071;0.1421584264
64;85;2759;0.0045188729;0.1466772993
65;1032;3791;0.0548644338;0.2015417331
66;91;3882;0.0048378522;0.2063795853
67;113;3995;0.0060074428;0.2123870282
68;135;4130;0.0071770335;0.2195640617
69;80;4210;0.0042530569;0.2238171186
70;1258;5468;0.0668793195;0.2906964381
71;64;5532;0.0034024455;0.2940988836
72;125;5657;0.0066454014;0.300744285
73;100;5757;0.0053163211;0.3060606061
74;94;5851;0.0049973418;0.3110579479
75;1525;7376;0.0810738969;0.3921318448
76;64;7440;0.0034024455;0.3955342903
77;108;7548;0.0057416268;0.4012759171
78;96;7644;0.0051036683;0.4063795853
79;74;7718;0.0039340776;0.4103136629
80;1109;8827;0.0589580011;0.469271664
81;72;8899;0.0038277512;0.4730994152
82;106;9005;0.0056353004;0.4787347156
83;105;9110;0.0055821372;0.4843168527
84;70;9180;0.0037214248;0.4880382775
85;843;10023;0.0448165869;0.5328548644
86;73;10096;0.0038809144;0.5367357788
87;95;10191;0.0050505051;0.5417862839
88;102;10293;0.0054226475;0.5472089314
89;72;10365;0.0038277512;0.5510366826
90;1920;12285;0.1020733652;0.6531100478
91;50;12335;0.0026581606;0.6557682084
92;94;12429;0.0049973418;0.6607655502
93;93;12522;0.0049441786;0.6657097289
94;55;12577;0.0029239766;0.6686337055
95;795;13372;0.0422647528;0.7108984583
96;85;13457;0.0045188729;0.7154173312
97;106;13563;0.0056353004;0.7210526316
98;76;13639;0.004040404;0.7250930356
99;63;13702;0.0033492823;0.7284423179
100;1079;14781;0.0573631047;0.7858054226
101;50;14831;0.0026581606;0.7884635832
102;92;14923;0.0048910154;0.7933545986
103;75;14998;0.0039872408;0.7973418394
104;67;15065;0.0035619351;0.8009037746
105;1210;16275;0.0643274854;0.86523126
106;51;16326;0.0027113238;0.8679425837
107;100;16426;0.0053163211;0.8732589048
108;103;16529;0.0054758107;0.8787347156
109;56;16585;0.0029771398;0.8817118554
110;960;17545;0.0510366826;0.932748538
111;69;17614;0.0036682616;0.9364167996
112;80;17694;0.0042530569;0.9406698565
113;88;17782;0.0046783626;0.945348219
114;57;17839;0.003030303;0.9483785221
115;697;18536;0.0370547581;0.9854332802
116;64;18600;0.0034024455;0.9888357257
117;72;18672;0.0038277512;0.9926634769
118;86;18758;0.0045720362;0.997235513
119;52;18810;0.002764487;1
