Slot;Anzahl;Anzahl_Sum;relativer_Anteil;relativer_Anteil_Sum
360;21;21;0.1567164179;0.1567164179
361;1;22;0.0074626866;0.1641791045
362;0;22;0;0.1641791045
363;1;23;0.0074626866;0.171641791
364;3;26;0.0223880597;0.1940298507
365;8;34;0.0597014925;0.2537313433
366;1;35;0.0074626866;0.2611940299
367;1;36;0.0074626866;0.2686567164
368;0;36;0;0.2686567164
369;0;36;0;0.2686567164
370;10;46;0.0746268657;0.3432835821
371;0;46;0;0.3432835821
372;0;46;0;0.3432835821
373;2;48;0.0149253731;0.3582089552
374;0;48;0;0.3582089552
375;9;57;0.0671641791;0.4253731343
376;0;57;0;0.4253731343
377;0;57;0;0.4253731343
378;1;58;0.0074626866;0.4328358209
379;1;59;0.0074626866;0.4402985075
380;11;70;0.0820895522;0.5223880597
381;0;70;0;0.5223880597
382;2;72;0.0149253731;0.5373134328
383;2;74;0.0149253731;0.552238806
384;0;74;0;0.552238806
385;4;78;0.0298507463;0.5820895522
386;1;79;0.0074626866;0.5895522388
387;0;79;0;0.5895522388
388;0;79;0;0.5895522388
389;1;80;0.0074626866;0.5970149254
390;10;90;0.0746268657;0.671641791
391;1;91;0.0074626866;0.6791044776
392;0;91;0;0.6791044776
393;1;92;0.0074626866;0.6865671642
394;1;93;0.0074626866;0.6940298507
395;6;99;0.0447761194;0.7388059701
396;1;100;0.0074626866;0.7462686567
397;0;100;0;0.7462686567
398;0;100;0;0.7462686567
399;1;101;0.0074626866;0.7537313433
400;8;109;0.0597014925;0.8134328358
401;0;109;0;0.8134328358
402;0;109;0;0.8134328358
403;3;112;0.0223880597;0.8358208955
404;2;114;0.0149253731;0.8507462687
405;3;117;0.0223880597;0.8731343284
406;0;117;0;0.8731343284
407;1;118;0.0074626866;0.8805970149
408;0;118;0;0.8805970149
409;0;118;0;0.8805970149
410;7;125;0.052238806;0.9328358209
411;0;125;0;0.9328358209
412;0;125;0;0.9328358209
413;0;125;0;0.9328358209
414;0;125;0;0.9328358209
415;6;131;0.0447761194;0.9776119403
416;0;131;0;0.9776119403
417;0;131;0;0.9776119403
418;3;134;0.0223880597;1
419;0;134;0;1
