Slot;Anzahl;Anzahl_Sum;relativer_Anteil;relativer_Anteil_Sum
480;8;8;0.1355932203;0.1355932203
481;1;9;0.0169491525;0.1525423729
482;0;9;0;0.1525423729
483;0;9;0;0.1525423729
484;0;9;0;0.1525423729
485;1;10;0.0169491525;0.1694915254
486;0;10;0;0.1694915254
487;0;10;0;0.1694915254
488;0;10;0;0.1694915254
489;1;11;0.0169491525;0.186440678
490;1;12;0.0169491525;0.2033898305
491;1;13;0.0169491525;0.2203389831
492;1;14;0.0169491525;0.2372881356
493;0;14;0;0.2372881356
494;1;15;0.0169491525;0.2542372881
495;3;18;0.0508474576;0.3050847458
496;1;19;0.0169491525;0.3220338983
497;0;19;0;0.3220338983
498;1;20;0.0169491525;0.3389830508
499;0;20;0;0.3389830508
500;3;23;0.0508474576;0.3898305085
501;0;23;0;0.3898305085
502;2;25;0.0338983051;0.4237288136
503;0;25;0;0.4237288136
504;0;25;0;0.4237288136
505;2;27;0.0338983051;0.4576271186
506;0;27;0;0.4576271186
507;0;27;0;0.4576271186
508;0;27;0;0.4576271186
509;0;27;0;0.4576271186
510;5;32;0.0847457627;0.5423728814
511;0;32;0;0.5423728814
512;0;32;0;0.5423728814
513;1;33;0.0169491525;0.5593220339
514;0;33;0;0.5593220339
515;7;40;0.1186440678;0.6779661017
516;0;40;0;0.6779661017
517;0;40;0;0.6779661017
518;1;41;0.0169491525;0.6949152542
519;0;41;0;0.6949152542
520;2;43;0.0338983051;0.7288135593
521;0;43;0;0.7288135593
522;0;43;0;0.7288135593
523;0;43;0;0.7288135593
524;0;43;0;0.7288135593
525;6;49;0.1016949153;0.8305084746
526;0;49;0;0.8305084746
527;0;49;0;0.8305084746
528;1;50;0.0169491525;0.8474576271
529;1;51;0.0169491525;0.8644067797
530;2;53;0.0338983051;0.8983050847
531;2;55;0.0338983051;0.9322033898
532;0;55;0;0.9322033898
533;0;55;0;0.9322033898
534;0;55;0;0.9322033898
535;4;59;0.0677966102;1
536;0;59;0;1
537;0;59;0;1
538;0;59;0;1
539;0;59;0;1
