Slot;Anzahl;Anzahl_Sum;relativer_Anteil;relativer_Anteil_Sum
0;0;0;0;0
1;59;59;0.0204222915;0.0204222915
2;23;82;0.0079612323;0.0283835237
3;16;98;0.0055382485;0.0339217722
4;10;108;0.0034614053;0.0373831776
5;87;195;0.0301142264;0.0674974039
6;22;217;0.0076150917;0.0751124957
7;24;241;0.0083073728;0.0834198685
8;26;267;0.0089996539;0.0924195223
9;5;272;0.0017307027;0.094150225
10;151;423;0.0522672205;0.1464174455
11;16;439;0.0055382485;0.151955694
12;24;463;0.0083073728;0.1602630668
13;26;489;0.0089996539;0.1692627207
14;25;514;0.0086535133;0.177916234
15;118;632;0.0408445829;0.2187608169
16;21;653;0.0072689512;0.2260297681
17;20;673;0.0069228107;0.2329525787
18;26;699;0.0089996539;0.2419522326
19;20;719;0.0069228107;0.2488750433
20;155;874;0.0536517826;0.3025268259
21;26;900;0.0089996539;0.3115264798
22;27;927;0.0093457944;0.3208722741
23;24;951;0.0083073728;0.3291796469
24;20;971;0.0069228107;0.3361024576
25;131;1102;0.0453444098;0.3814468674
26;26;1128;0.0089996539;0.3904465213
27;25;1153;0.0086535133;0.3991000346
28;17;1170;0.0058843891;0.4049844237
29;16;1186;0.0055382485;0.4105226722
30;175;1361;0.0605745933;0.4710972655
31;36;1397;0.0124610592;0.4835583247
32;31;1428;0.0107303565;0.4942886812
33;18;1446;0.0062305296;0.5005192108
34;24;1470;0.0083073728;0.5088265836
35;136;1606;0.0470751125;0.5559016961
36;20;1626;0.0069228107;0.5628245067
37;28;1654;0.0096919349;0.5725164417
38;29;1683;0.0100380755;0.5825545171
39;24;1707;0.0083073728;0.5908618899
40;188;1895;0.0650744202;0.6559363101
41;20;1915;0.0069228107;0.6628591208
42;29;1944;0.0100380755;0.6728971963
43;33;1977;0.0114226376;0.6843198339
44;24;2001;0.0083073728;0.6926272066
45;175;2176;0.0605745933;0.7532017999
46;33;2209;0.0114226376;0.7646244375
47;32;2241;0.0110764971;0.7757009346
48;29;2270;0.0100380755;0.78573901
49;25;2295;0.0086535133;0.7943925234
50;194;2489;0.0671512634;0.8615437868
51;31;2520;0.0107303565;0.8722741433
52;27;2547;0.0093457944;0.8816199377
53;36;2583;0.0124610592;0.8940809969
54;23;2606;0.0079612323;0.9020422291
55;155;2761;0.0536517826;0.9556940118
56;38;2799;0.0131533403;0.968847352
57;44;2843;0.0152301835;0.9840775355
58;22;2865;0.0076150917;0.9916926272
59;24;2889;0.0083073728;1
