Slot;Anzahl;Anzahl_Sum;relativer_Anteil;relativer_Anteil_Sum
360;91;91;0.1134663342;0.1134663342
361;0;91;0;0.1134663342
362;1;92;0.0012468828;0.114713217
363;1;93;0.0012468828;0.1159600998
364;4;97;0.0049875312;0.1209476309
365;10;107;0.0124688279;0.1334164589
366;0;107;0;0.1334164589
367;3;110;0.0037406484;0.1371571072
368;8;118;0.0099750623;0.1471321696
369;0;118;0;0.1471321696
370;17;135;0.0211970075;0.1683291771
371;1;136;0.0012468828;0.1695760599
372;1;137;0.0012468828;0.1708229426
373;2;139;0.0024937656;0.1733167082
374;4;143;0.0049875312;0.1783042394
375;52;195;0.0648379052;0.2431421446
376;0;195;0;0.2431421446
377;1;196;0.0012468828;0.2443890274
378;3;199;0.0037406484;0.2481296758
379;1;200;0.0012468828;0.2493765586
380;32;232;0.0399002494;0.289276808
381;2;234;0.0024937656;0.2917705736
382;2;236;0.0024937656;0.2942643392
383;2;238;0.0024937656;0.2967581047
384;1;239;0.0012468828;0.2980049875
385;24;263;0.029925187;0.3279301746
386;3;266;0.0037406484;0.3316708229
387;3;269;0.0037406484;0.3354114713
388;4;273;0.0049875312;0.3403990025
389;0;273;0;0.3403990025
390;168;441;0.2094763092;0.5498753117
391;1;442;0.0012468828;0.5511221945
392;4;446;0.0049875312;0.5561097257
393;2;448;0.0024937656;0.5586034913
394;1;449;0.0012468828;0.5598503741
395;35;484;0.0436408978;0.6034912718
396;1;485;0.0012468828;0.6047381546
397;1;486;0.0012468828;0.6059850374
398;4;490;0.0049875312;0.6109725686
399;1;491;0.0012468828;0.6122194514
400;46;537;0.0573566085;0.6695760599
401;3;540;0.0037406484;0.6733167082
402;1;541;0.0012468828;0.674563591
403;0;541;0;0.674563591
404;3;544;0.0037406484;0.6783042394
405;93;637;0.1159600998;0.7942643392
406;6;643;0.0074812968;0.8017456359
407;4;647;0.0049875312;0.8067331671
408;4;651;0.0049875312;0.8117206983
409;1;652;0.0012468828;0.812967581
410;82;734;0.102244389;0.9152119701
411;2;736;0.0024937656;0.9177057357
412;5;741;0.006234414;0.9239401496
413;3;744;0.0037406484;0.927680798
414;1;745;0.0012468828;0.9289276808
415;48;793;0.0598503741;0.9887780549
416;3;796;0.0037406484;0.9925187032
417;2;798;0.0024937656;0.9950124688
418;4;802;0.0049875312;1
419;0;802;0;1
